H	Tau
T	
31.06202421	1.586867
31.06864509	1.588047
31.08223864	1.587733
31.09405516	1.585314
31.10242594	1.58475
31.11047198	1.584728
31.12215315	1.588242
31.13606229	1.588019
31.14986315	1.592113
31.15774677	1.593359
31.16670377	1.59402
31.18113598	1.598575
31.19336725	1.596033
31.19758865	1.594225
31.20828648	1.590928
31.22243897	1.586994
31.23770992	1.58502
31.24959832	1.584773
31.25859128	1.586261
31.27364566	1.589016
31.2812495	1.588034
31.29097303	1.588263
31.29714269	1.590057
31.30794859	1.590587
31.32185732	1.5898
31.33340281	1.591255
31.34120503	1.591249
31.34984608	1.589615
31.36375473	1.588143
31.38006262	1.588426
31.3896507	1.59219
31.39913053	1.590557
31.40767229	1.588273
31.41756701	1.590009
31.43088922	1.588359
31.44026076	1.585531
31.44661066	1.585708
31.45618962	1.587171
31.46511014	1.587946
31.47734989	1.590654
31.48906647	1.593368
31.4967332	1.592546
31.50146853	1.591218
31.5200851	1.591296
31.5295016	1.593531
31.5368526	1.593243
31.54731535	1.593865
31.5542424	1.593596
31.56256748	1.59107
31.57623214	1.588192
31.58484582	1.589575
31.59610221	1.588506
31.60374175	1.586483
31.61590006	1.588284
31.62980813	1.588099
31.63528295	1.587509
31.64615142	1.587386
31.65358345	1.589133
31.66100646	1.589496
31.67627636	1.591124
31.68575577	1.592929
31.69411676	1.594635
31.6997629	1.597179
31.71193004	1.597568
31.72036315	1.597546
31.73388316	1.595847
31.7447244	1.592211
31.751074	1.590341
31.76072466	1.590408
31.7694373	1.592255
31.77784328	1.593862
31.7914263	1.593213
31.80390894	1.59402
31.81735661	1.591424
31.82587076	1.591051
31.84071636	1.592371
31.85267579	1.595389
31.85939507	1.59771
31.86462618	1.598027
31.88139277	1.594797
31.89686958	1.593363
31.91334748	1.593034
31.92492797	1.591669
31.92928418	1.589622
31.94081955	1.585799
31.95322073	1.586716
31.96511682	1.589154
31.97385623	1.590396
31.98898108	1.588985
31.99974973	1.587069
32.0072084	1.584993
32.01488353	1.586506
32.02843898	1.591205
32.03857624	1.591965
32.04672933	1.594518
32.05712811	1.596526
32.06552468	1.596826
32.07242411	1.597249
32.08545634	1.593526
32.10386377	1.593857
32.11333352	1.594974
32.12843097	1.591908
32.13833358	1.586165
32.14619794	1.583888
32.1543599	1.58466
32.16426247	1.585282
32.16969174	1.585591
32.18635831	1.58601
32.19559345	1.585678
32.20413413	1.587528
32.21340532	1.589358
32.22866486	1.592399
32.24365382	1.590929
32.25097692	1.589676
32.26146555	1.588514
32.2698889	1.587037
32.28267723	1.587997
32.29467189	1.59123
32.30268937	1.592344
32.31795772	1.589856
32.32736401	1.589474
32.33489445	1.591017
32.34472458	1.593871
32.35336427	1.597139
32.36287873	1.599155
32.37399845	1.597783
32.38490172	1.593972
32.39452435	1.591636
32.40958505	1.589606
32.41710637	1.589453
32.42467277	1.590088
32.43443062	1.588456
32.44247497	1.585923
32.4494822	1.584902
32.45903259	1.585876
32.46869118	1.589433
32.482417	1.59358
32.49175991	1.597334
32.49876709	1.597307
32.51521635	1.59372
32.52469449	1.593964
32.5385284	1.591195
32.55152359	1.587927
32.56463599	1.585863
32.57330242	1.588307
32.58111212	1.58976
32.59191582	1.590622
32.59749803	1.589775
32.61373058	1.585203
32.63035087	1.586198
32.64147914	1.584647
32.64948715	1.583261
32.66471857	1.586688
32.67492694	1.58938
32.6900591	1.588491
32.69681355	1.588147
32.71266709	1.591119
32.72221707	1.59048
32.73065784	1.588027
32.73891823	1.586537
32.74672772	1.58466
32.75320256	1.585395
32.76376247	1.585446
32.78003066	1.582648
32.79383695	1.577897
32.81118719	1.586168
32.8215396	1.588613
32.83049424	1.589324
32.84265919	1.586141
32.85513071	1.585274
32.86356227	1.588092
32.88524081	1.589306
32.89499793	1.587784
32.90461977	1.586743
32.91148219	1.585783
32.91828149	1.5839
32.92925593	1.585504
32.94229539	1.590217
32.94838226	1.590853
32.96207995	1.587742
32.97445204	1.585282
32.98658063	1.584931
32.99362331	1.585913
33.00951216	1.582455
33.01975602	1.580429
33.03076635	1.579845
33.04369738	1.58229
33.0511548	1.585418
33.06025339	1.584741
33.07717906	1.582842
33.08599806	1.583184
33.10056112	1.584918
33.10900136	1.585804
33.11617916	1.584833
33.13157174	1.581357
33.14231135	1.578241
33.15025558	1.576507
33.15956141	1.577635
33.17524243	1.578143
33.18949868	1.57834
33.19939959	1.580905
33.21368284	1.579039
33.22451248	1.578875
33.23207788	1.580408
33.24737999	1.58034
33.2628083	1.578065
33.27452153	1.573089
33.28902101	1.569411
33.2991562	1.570386
33.30748796	1.572743
33.31553116	1.576571
33.33169869	1.574756
33.34581932	1.577304
33.35539536	1.577914
33.36361885	1.579049
33.37341127	1.580724
33.3900385	1.580554
33.40220233	1.579068
33.41585392	1.579632
33.43372537	1.569695
33.44599731	1.565896
33.45972093	1.566099
33.4732732	1.56571
33.47889067	1.565369
33.48830419	1.567438
33.50220806	1.571017
33.51279372	1.572917
33.52972715	1.575133
33.54282843	1.569832
33.55314352	1.568442
33.56231348	1.568433
33.57091538	1.570002
33.57638849	1.571595
33.58524283	1.571328
33.5933578	1.57154
33.60450234	1.571583
33.62963157	1.566134
33.64067686	1.564707
33.65157786	1.566286
33.65987307	1.567657
33.68593077	1.564874
33.70036614	1.563804
33.70997768	1.566477
33.7186515	1.571506
33.72698268	1.573423
33.74063353	1.57032
33.75252615	1.571049
33.75899991	1.571077
33.76743022	1.570408
33.78990797	1.570878
33.80035788	1.570541
33.82343058	1.561025
33.83475501	1.55705
33.85021788	1.558772
33.86422909	1.561778
33.87304694	1.566026
33.88207216	1.56618
33.89614641	1.567201
33.90665925	1.564745
33.92112114	1.562939
33.93212982	1.564618
33.93850421	1.566568
33.94892682	1.567431
33.96404677	1.565426
33.97432508	1.565221
33.9824846	1.562302
33.9904187	1.559092
34.00338373	1.559712
34.01906254	1.564343
34.03146852	1.564641
34.03899684	1.560619
34.04696693	1.558595
34.05557715	1.559483
34.06352919	1.561371
34.07332046	1.559105
34.08529356	1.554186
34.0949135	1.554037
34.10529976	1.556508
34.11355827	1.557483
34.14091226	1.550579
34.15209183	1.552179
34.17115115	1.554245
34.19317659	1.551644
34.20056045	1.555137
34.21772632	1.555167
34.24187927	1.550808
34.25957695	1.555074
34.26894416	1.555869
34.2761927	1.554541
34.28409936	1.554453
34.29374602	1.556958
34.30270748	1.557099
34.30998302	1.555047
34.33409953	1.55452
34.3531222	1.550183
34.36844848	1.549632
34.38485657	1.546407
34.39241148	1.544405
34.4012015	1.54269
34.40761144	1.542404
34.41723085	1.544207
34.431403	1.542054
34.44645861	1.542591
34.45812443	1.542871
34.47391021	1.546924
34.48773964	1.547538
34.50000038	1.544369
34.5132708	1.543261
34.52355716	1.544448
34.53439343	1.548729
34.54856529	1.54863
34.55741818	1.547462
34.56438689	1.54491
34.57351021	1.54332
34.58577077	1.543372
34.59852714	1.544153
34.60706442	1.542479
34.61371754	1.5365
34.62186716	1.537462
34.64507186	1.53881
34.66994424	1.542017
34.68627936	1.538619
34.69610566	1.534968
34.70084751	1.534917
34.72958704	1.538025
34.74104495	1.536766
34.75303472	1.533825
34.77002769	1.538203
34.78445139	1.540415
34.79333997	1.541033
34.80371599	1.538675
34.81249637	1.535751
34.82852458	1.536253
34.84806849	1.537115
34.86182491	1.53659
34.86799997	1.53587
34.87705069	1.53456
34.88429847	1.532531
34.89481855	1.533534
34.90770946	1.5385
34.9181664	1.541224
34.92697365	1.541042
34.93975631	1.534764
34.94954611	1.534737
34.95993085	1.536132
34.96860282	1.534961
34.98217867	1.536914
35.00124429	1.539866
35.02632247	1.533935
35.04245826	1.529256
35.04360309	1.526368
35.04360309	1.526382
35.04509948	1.53036
35.04659587	1.535202
35.0467401	1.536574
35.04681222	1.532211
35.04670404	1.529518
35.04652376	1.53175
35.04655981	1.539553
35.04666799	1.545831
35.04666799	1.547992
35.04662291	1.54783
35.04664094	1.542108
35.04663193	1.541026
